,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
ATP1A1-AS1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
HBA1,13.0,7.0,28.0,7.0,15.0,9.0,23.0,42.0,12.0,6.0,7.0,7.0,7.0,0.0,4.0,11.0,3.0,1.0,1.0,30.0,0.0,0.0,4.0,2.0,4.0,3.0,5.0,9.0,1.0,4.0,1.0,16.0,2.0,4.0,2.0,7.0,1.0,2.0,6.0,11.0,0.0,6.0,2.0,2.0,4.0,14.0,10.0,4.0,10.0,6.0,3.0,3.0,9.0,5.0,0.0,6.0,7.0,5.0,0.0,4.0,1.0,0.0,7.0,23.0,6.0,0.0,3.0,6.0,22.0,17.0,4.0,4.0,6.0,9.0,3.0,0.0,2.0,4.0,5.0,0.0,1.0,6.0,6.0,4.0,15.0,1.0,12.0,8.0,28.0,2.0,3.0,4.0,2.0,23.0,6.0,15.0,4.0,10.0,6.0,27.0,5.0,5.0,95.0,0.0,5.0,24.0,16.0,80.0,3.0,5.0,58.0,12.0,2.0,0.0,10.0,9.0,0.0,3.0,4.0,0.0,1.0,11.0,4.0,36.0,0.0,41.0,0.0,0.0,12.0,5.0,1.0,1.0,3.0,1.0,31.0,17.0,6.0,2.0,3.0,2.0,13.0,11.0,1.0,3.0,3.0,0.0,6.0,0.0,4.0,27.0,14.0,1.0,1.0,2.0,1.0,6.0,9.0,6.0,28.0,20.0,4.0,11.0,17.0,3.0,4.0,4.0,7.0,14.0,0.0,3.0,3.0,17.0,23.0,9.0,6.0,2.0,4.0,0.0,16.0,2.0,2.0,4.0,17.0,4.0,7.0,0.0,8.0,12.0,2.0,6.0,6.0,3.0,0.0,0.0,6.0,24.0,5.0,9.0,1.0,8.0,7.0,33.0,7.0,8.0,0.0,0.0,0.0,2.0,35.0,17.0,6.0,4.0,29.0,4.0,5.0,9.0,2.0,3.0,3.0,6.0,0.0,47.0,3.0,24.0,2.0,10.0,49.0,0.0,3.0,3.0,4.0,4.0,0.0,5.0,4.0,9.0,14.0,8.0,13.0
TBCD,1.0,2.0,0.0,4.0,1.0,0.0,2.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,11.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0
DUSP19,5.0,4.0,11.0,2.0,3.0,7.0,5.0,4.0,11.0,10.0,14.0,10.0,3.0,8.0,18.0,10.0,2.0,3.0,8.0,1.0,3.0,7.0,6.0,13.0,4.0,25.0,19.0,7.0,8.0,16.0,9.0,38.0,2.0,5.0,2.0,15.0,10.0,5.0,6.0,5.0,4.0,2.0,2.0,7.0,1.0,9.0,2.0,2.0,3.0,6.0,2.0,9.0,14.0,19.0,1.0,0.0,6.0,4.0,3.0,1.0,2.0,3.0,25.0,5.0,16.0,2.0,1.0,5.0,17.0,8.0,2.0,3.0,8.0,2.0,0.0,4.0,6.0,1.0,4.0,2.0,2.0,2.0,4.0,8.0,5.0,3.0,6.0,10.0,22.0,17.0,23.0,4.0,1.0,2.0,3.0,13.0,1.0,12.0,28.0,2.0,3.0,20.0,8.0,1.0,5.0,5.0,8.0,8.0,1.0,13.0,19.0,3.0,10.0,1.0,43.0,12.0,9.0,1.0,6.0,1.0,1.0,16.0,2.0,4.0,6.0,2.0,1.0,11.0,11.0,14.0,1.0,2.0,2.0,3.0,4.0,14.0,5.0,9.0,2.0,2.0,22.0,3.0,5.0,3.0,1.0,2.0,10.0,0.0,4.0,10.0,2.0,11.0,10.0,0.0,0.0,4.0,5.0,1.0,30.0,6.0,11.0,10.0,8.0,5.0,4.0,5.0,12.0,7.0,12.0,6.0,2.0,3.0,3.0,4.0,0.0,6.0,1.0,4.0,61.0,30.0,2.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,4.0,10.0,15.0,0.0,0.0,3.0,3.0,4.0,0.0,6.0,5.0,3.0,19.0,3.0,5.0,6.0,2.0,2.0,5.0,5.0,6.0,7.0,11.0,1.0,9.0,25.0,0.0,3.0,8.0,1.0,12.0,2.0,1.0,5.0,2.0,2.0,10.0,19.0,6.0,1.0,12.0,1.0,5.0,39.0,8.0,11.0,2.0,23.0,4.0,6.0,3.0
SAMD9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
KRT71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PET100,3.0,13.0,2.0,6.0,14.0,0.0,9.0,6.0,7.0,0.0,5.0,8.0,0.0,1.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,4.0,7.0,7.0,5.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,5.0,6.0,1.0,2.0,2.0,1.0,0.0,2.0,6.0,2.0,9.0,5.0,4.0,3.0,21.0,3.0,2.0,0.0,4.0,4.0,0.0,4.0,2.0,4.0,5.0,14.0,9.0,3.0,0.0,4.0,5.0,5.0,1.0,0.0,6.0,2.0,2.0,12.0,2.0,3.0,7.0,2.0,0.0,10.0,11.0,7.0,0.0,4.0,8.0,9.0,1.0,2.0,7.0,0.0,10.0,6.0,6.0,6.0,2.0,29.0,10.0,1.0,7.0,0.0,2.0,3.0,3.0,7.0,7.0,12.0,2.0,3.0,6.0,5.0,1.0,0.0,2.0,5.0,3.0,2.0,7.0,7.0,1.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,3.0,3.0,0.0,7.0,4.0,1.0,8.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,0.0,5.0,6.0,1.0,3.0,2.0,0.0,0.0,7.0,10.0,2.0,11.0,18.0,3.0,2.0,9.0,3.0,9.0,0.0,9.0,3.0,0.0,6.0,8.0,2.0,2.0,9.0,0.0,2.0,3.0,1.0,8.0,3.0,0.0,16.0,15.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,3.0,4.0,0.0,2.0,6.0,6.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,10.0,1.0,6.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,11.0,2.0,3.0,3.0,4.0,7.0,3.0,14.0,2.0,11.0,5.0,4.0,1.0,6.0,13.0,4.0,5.0,7.0,1.0,4.0
ANKDD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
NONO,8.0,2.0,12.0,6.0,8.0,2.0,14.0,5.0,1.0,0.0,6.0,3.0,6.0,1.0,5.0,2.0,7.0,2.0,16.0,3.0,1.0,2.0,9.0,2.0,2.0,14.0,16.0,3.0,4.0,0.0,7.0,4.0,1.0,12.0,0.0,6.0,4.0,13.0,6.0,5.0,2.0,6.0,4.0,5.0,3.0,6.0,6.0,0.0,9.0,12.0,6.0,6.0,11.0,18.0,0.0,0.0,8.0,1.0,0.0,6.0,4.0,6.0,11.0,17.0,9.0,3.0,4.0,1.0,7.0,6.0,1.0,0.0,10.0,4.0,1.0,1.0,7.0,5.0,2.0,2.0,1.0,7.0,5.0,11.0,7.0,7.0,16.0,5.0,5.0,4.0,8.0,1.0,7.0,20.0,0.0,10.0,0.0,3.0,15.0,4.0,8.0,1.0,14.0,0.0,5.0,9.0,6.0,18.0,4.0,14.0,12.0,4.0,3.0,7.0,5.0,3.0,1.0,2.0,7.0,1.0,9.0,15.0,4.0,1.0,7.0,4.0,1.0,1.0,8.0,4.0,2.0,2.0,1.0,4.0,6.0,13.0,5.0,6.0,6.0,5.0,16.0,6.0,2.0,10.0,2.0,2.0,8.0,1.0,6.0,9.0,5.0,1.0,5.0,0.0,4.0,4.0,5.0,3.0,16.0,11.0,7.0,5.0,1.0,0.0,2.0,7.0,1.0,6.0,0.0,5.0,4.0,3.0,10.0,12.0,5.0,4.0,1.0,5.0,7.0,6.0,8.0,7.0,23.0,3.0,7.0,1.0,1.0,11.0,9.0,11.0,12.0,8.0,2.0,2.0,7.0,4.0,2.0,8.0,7.0,2.0,1.0,6.0,10.0,12.0,0.0,0.0,1.0,3.0,8.0,0.0,4.0,6.0,9.0,6.0,2.0,7.0,4.0,3.0,5.0,7.0,6.0,2.0,6.0,6.0,5.0,14.0,11.0,3.0,6.0,4.0,1.0,8.0,12.0,2.0,1.0,8.0,18.0,8.0,6.0
SEC61A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1R2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
TMSB10,10.0,1.0,5.0,8.0,6.0,3.0,0.0,8.0,3.0,3.0,19.0,10.0,2.0,0.0,16.0,15.0,5.0,6.0,7.0,2.0,0.0,1.0,8.0,4.0,23.0,23.0,29.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,11.0,5.0,19.0,5.0,2.0,0.0,4.0,14.0,17.0,4.0,4.0,3.0,0.0,21.0,27.0,0.0,3.0,5.0,13.0,4.0,1.0,3.0,13.0,6.0,6.0,20.0,2.0,11.0,1.0,8.0,2.0,5.0,5.0,2.0,4.0,5.0,0.0,1.0,1.0,4.0,7.0,10.0,5.0,2.0,0.0,1.0,4.0,9.0,13.0,5.0,3.0,8.0,4.0,1.0,3.0,11.0,0.0,6.0,10.0,20.0,5.0,0.0,5.0,5.0,1.0,14.0,3.0,6.0,0.0,5.0,8.0,5.0,8.0,0.0,6.0,10.0,2.0,23.0,2.0,3.0,5.0,25.0,1.0,9.0,7.0,9.0,16.0,2.0,4.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,5.0,12.0,2.0,2.0,14.0,9.0,23.0,23.0,0.0,2.0,0.0,3.0,9.0,3.0,5.0,7.0,5.0,0.0,10.0,3.0,3.0,1.0,10.0,0.0,10.0,6.0,6.0,9.0,4.0,1.0,7.0,8.0,2.0,7.0,1.0,40.0,5.0,3.0,8.0,4.0,2.0,3.0,10.0,10.0,7.0,10.0,17.0,8.0,8.0,4.0,2.0,10.0,0.0,0.0,4.0,24.0,15.0,12.0,6.0,1.0,18.0,4.0,9.0,9.0,12.0,1.0,3.0,11.0,37.0,1.0,6.0,1.0,11.0,8.0,0.0,0.0,10.0,9.0,10.0,16.0,2.0,1.0,17.0,0.0,15.0,8.0,3.0,4.0,4.0,5.0,0.0,4.0,10.0,5.0,6.0,3.0,0.0,3.0,5.0,17.0,0.0,0.0,8.0,8.0,9.0
BBS7,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
