,cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,cell_81,cell_82,cell_83,cell_84,cell_85,cell_86,cell_87,cell_88,cell_89,cell_90,cell_91,cell_92,cell_93,cell_94,cell_95,cell_96,cell_97,cell_98,cell_99,cell_100,cell_101,cell_102,cell_103,cell_104,cell_105,cell_106,cell_107,cell_108,cell_109,cell_110,cell_111,cell_112,cell_113,cell_114,cell_115,cell_116,cell_117,cell_118,cell_119,cell_120,cell_121,cell_122,cell_123,cell_124,cell_125,cell_126,cell_127,cell_128,cell_129,cell_130,cell_131,cell_132,cell_133,cell_134,cell_135,cell_136,cell_137,cell_138,cell_139,cell_140,cell_141,cell_142,cell_143,cell_144,cell_145,cell_146,cell_147,cell_148,cell_149,cell_150,cell_151,cell_152,cell_153,cell_154,cell_155,cell_156,cell_157,cell_158,cell_159,cell_160,cell_161,cell_162,cell_163,cell_164,cell_165,cell_166,cell_167,cell_168,cell_169,cell_170,cell_171,cell_172,cell_173,cell_174,cell_175,cell_176,cell_177,cell_178,cell_179,cell_180,cell_181,cell_182,cell_183,cell_184,cell_185,cell_186,cell_187,cell_188,cell_189,cell_190,cell_191,cell_192,cell_193,cell_194,cell_195,cell_196,cell_197,cell_198,cell_199,cell_200,cell_201,cell_202,cell_203,cell_204,cell_205,cell_206,cell_207,cell_208,cell_209,cell_210,cell_211,cell_212,cell_213,cell_214,cell_215,cell_216,cell_217,cell_218,cell_219,cell_220,cell_221,cell_222,cell_223,cell_224,cell_225,cell_226,cell_227,cell_228,cell_229,cell_230,cell_231,cell_232,cell_233,cell_234,cell_235,cell_236,cell_237,cell_238
DDX51,1.4537289,1.215247,1.3371677,1.3005536,1.1270076,1.4425945,0.33493647,0.76045114,0.0,1.798166,1.0246321,1.7635506,0.7758519,1.5139319,1.959782,0.75395733,0.0,1.7763208,1.5061448,0.0,2.0202987,1.045391,0.0,0.0,0.53404534,2.0369856,0.62532854,1.1848409,1.4103094,1.6366631,1.0690866,0.44149932,0.0,0.7467109,1.25406,1.5299016,0.5238703,0.8176061,1.2957729,1.1111996,1.8242245,1.8298469,1.4461656,1.1792511,0.0,1.5737448,1.1763982,0.0,0.806411,1.1241907,1.2226186,2.4064584,1.8369954,1.2565743,0.0,0.0,0.9370836,0.583333,0.0,1.7631106,1.1537477,1.1962663,1.3977085,0.979917,0.43957245,2.3154385,0.0,1.7287022,1.8747532,1.6103553,2.0842295,0.0,1.9571054,0.97591364,1.1873806,0.0,1.7522649,1.5136281,1.0614833,0.0,1.4155922,0.0,0.0,1.7732252,1.4059579,1.4545789,0.86792547,0.620464,0.0,1.7205033,1.4719056,1.3029824,1.2986803,1.7362967,1.217745,0.87489206,1.7211635,1.1424512,0.0,1.5020767,1.8485012,1.3409215,1.3083719,1.1444021,0.90706664,0.8996706,1.5298549,1.1836339,0.0,1.4449778,0.0,1.0415361,0.82026565,0.0,0.8707777,1.8430972,1.6240067,1.3459836,0.5581534,0.0,1.3580067,0.7101845,1.4226424,0.0,1.4962864,1.6790115,0.0,1.7210598,0.8250308,1.5056664,1.6293532,1.5611496,0.0,0.9676432,0.4683371,1.2837883,0.89033824,0.0,1.7408,0.0,1.2703701,0.63962036,0.0,1.4816407,0.0,1.232392,0.444178,1.9483875,1.303989,1.4005917,0.0,0.92934805,1.0010611,1.8298167,0.0,1.4234636,2.1966507,1.9411905,1.3837799,0.865349,1.3541205,1.069812,0.0,0.0,1.0557318,1.0813898,2.3431723,1.6543744,0.0,0.0,1.1667054,1.1613501,2.4139059,1.3771095,0.0,0.0,0.82055897,1.5155865,1.652649,0.98816186,0.8539881,1.6287284,0.7542686,0.80009806,0.89408857,0.0,0.0,0.9308419,1.5865862,0.84487903,0.977211,1.4956216,0.0,0.82889426,1.1499801,1.0548847,0.88156843,1.4245164,0.7982383,0.9872029,1.651829,1.0186757,0.6935906,0.83524126,0.0,2.082622,0.8048582,0.6941793,0.6264044,0.7578347,1.7776105,0.0,1.207212,1.352563,1.523577,0.6272579,0.8383614,1.6330324,0.6478233,1.3209906,1.3715752,0.48511574,0.7739268,0.82114637,1.7126684,1.3021516,1.83272,0.0,0.8261456,0.0,1.2255883,2.0624774,1.3132524,0.70372087,0.0,1.1241184,1.3593408,0.0,2.4615865
PHKG2,0.83794695,1.7478517,0.8771844,0.0,0.52795935,1.669381,0.58539665,0.76045114,0.0,0.0,0.78422725,0.9597476,0.0,1.5139319,1.1094182,0.0,0.0,0.9692727,0.62984955,0.0,0.0,1.045391,0.0,1.3539667,1.1370176,0.0,0.62532854,0.0,0.0,1.6366631,1.5739009,0.746723,0.0,0.7467109,1.25406,0.5443829,0.5238703,0.8176061,0.6337189,0.518397,0.8326902,0.62709033,0.0,1.1792511,1.3275167,0.0,0.9143351,1.0683106,0.6024398,0.41833612,0.0,0.9867242,0.0,1.2565743,0.0,1.6252887,0.0,0.0,3.0293555,0.0,0.0,1.1962663,1.0081494,0.44131157,0.43957245,1.1885568,0.0,0.0,1.324314,0.5882964,0.0,1.3866963,0.0,1.6358805,1.1873806,0.9314948,1.0252775,0.0,0.0,0.9752557,0.0,0.0,0.67268854,1.0415769,0.0,0.0,0.65300703,0.0,0.0,0.76399463,0.60943,1.3029824,0.0,0.66024,1.217745,0.5302212,0.7644242,0.72620517,0.0,0.62740874,0.0,0.0,1.1786921,0.0,0.0,2.0234754,0.0,0.0,0.0,0.65555775,0.4655184,0.0,1.2647498,0.0,1.1259525,1.2969261,0.0,0.0,0.0,2.1598246,0.0,1.2770141,0.0,0.71098757,0.0,0.0,0.0,0.0,0.4952909,0.0,0.0,1.0585357,0.0,0.0,0.7860324,0.7149656,0.0,0.0,0.0,0.7388074,0.7410194,1.3048899,0.0,0.7577105,0.0,0.7951221,0.0,0.91802555,0.8509974,0.7988757,0.0,0.0,0.6208904,2.1803174,0.0,0.7180795,0.0,0.0,0.31754014,0.865349,0.5413577,0.0,0.93415457,1.378218,0.6611604,0.8325539,0.0,0.7214682,0.0,0.6931472,1.1667054,0.43732595,0.6141731,0.74729717,1.5597413,0.9865503,0.0,1.0210273,0.0,0.6114739,0.5155135,0.9703832,0.3187097,0.0,0.0,1.9010019,0.0,0.9308419,0.8310287,0.0,0.977211,0.0,0.0,0.0,0.4314788,1.2514836,0.0,0.48929724,0.0,0.9872029,0.53224576,1.2117523,0.6935906,0.5024013,1.7897527,1.506905,1.5495049,0.6941793,0.6264044,1.1839646,0.5319471,1.0253563,0.46123844,0.0,1.523577,1.2857575,0.0,0.0,0.0,0.0,0.0,0.0,0.7739268,0.0,0.9221051,0.6378459,0.0,1.0026569,1.5796978,0.0,0.0,0.7627845,0.0,0.0,0.0,0.0,0.0,0.49990645,1.0250492
GYPB,2.1058266,1.7478517,1.9904115,0.8482963,1.5738271,1.669381,0.58539665,0.0,0.0,0.0,1.3804734,0.0,0.0,0.0,0.0,0.0,1.0921956,0.0,0.0,1.3408499,1.1569418,0.0,1.872172,0.0,0.0,0.0,1.2827598,1.482797,1.730918,0.0,2.15766,1.1694273,1.6916519,1.4656011,1.25406,1.1539314,0.0,0.4901343,1.166743,0.518397,0.0,0.0,0.0,0.0,2.6985605,1.0689571,0.9143351,0.0,0.34591672,0.93934053,0.78756356,0.9867242,0.46147063,0.6085629,0.0,0.0,0.5745118,1.601407,0.0,0.67605656,0.0,1.7255284,1.7555178,1.3280625,0.74388164,1.1885568,0.0,0.7693369,0.0,0.95621717,1.2078049,2.5654442,2.9568055,0.6025632,1.1873806,1.725424,0.7847746,1.7447108,1.0614833,1.4594729,0.0,1.2847176,0.0,0.0,0.9320524,0.0,0.65300703,1.6675096,1.5945032,1.7205033,0.98535603,1.3029824,1.0211209,1.2510523,0.46680447,0.5302212,0.0,1.4354804,0.5271668,2.0771904,0.0,1.7412157,0.64187926,2.4598293,0.90706664,1.6820151,1.2272023,1.4285659,0.0,0.8710108,1.021918,1.8719097,0.0,0.0,1.9809264,1.0195775,0.51813656,2.2540133,0.0,0.0,1.0735074,1.9004668,1.9873445,1.1223295,0.0,2.1965353,0.0,1.4012569,0.8250308,0.0,0.0,2.143424,0.0,1.7741392,1.7541764,0.0,1.3537471,0.0,0.6628842,0.7388074,2.118721,0.63962036,1.2489191,0.0,1.0670716,1.7679526,0.444178,1.9483875,0.0,1.2372375,2.7246084,0.92934805,0.6208904,0.0,0.0,0.0,0.0,3.3268933,1.5554976,2.1317387,1.1489931,1.4330314,0.93415457,0.90983486,1.5577562,0.0,0.5447463,1.1361982,1.0074096,0.6931472,0.0,0.43732595,1.6564434,0.9089497,0.0,0.0,0.0,0.0,0.0,0.0,1.8556705,0.59854954,1.0566647,0.0,0.0,0.0,1.0584344,0.9308419,2.0120182,0.0,0.0,0.62354374,0.0,1.275801,0.7319183,1.6803006,0.0,0.48929724,1.5400602,0.9872029,0.0,1.2117523,0.6935906,1.2839129,0.0,0.0,0.0,1.7934791,1.6779108,0.7578347,1.3373598,0.0,0.0,1.1475592,1.523577,0.6272579,0.0,0.0,0.0,1.4362711,0.9045328,1.0553877,1.2049307,0.0,0.9221051,0.0,1.0882504,0.0,0.0,1.0717083,1.2255883,0.0,2.053562,0.0,2.0633423,1.7660153,1.6196012,2.0129905,0.63848835
SDHAF2,0.5042892,0.0,0.5318396,1.4676809,0.87168574,0.0,1.0950252,1.6069034,0.0,2.043566,0.46709734,1.4403267,0.0,0.0,0.0,0.75395733,0.0,0.0,0.62984955,2.5087178,0.0,1.5452237,0.74216634,0.0,0.0,0.7472771,1.6760304,1.1848409,1.4103094,0.0,0.0,0.98024565,0.0,0.0,0.0,0.0,0.5238703,1.063885,0.6337189,0.0,0.0,1.2854973,0.7334569,0.75422764,0.0,1.0689571,1.1763982,0.0,0.34591672,0.7123921,0.78756356,0.0,0.0,0.0,0.0,0.0,0.9370836,0.583333,0.0,0.0,0.0,1.1962663,0.6260787,0.979917,0.43957245,1.7164397,0.0,1.7287022,1.324314,0.95621717,0.0,1.3866963,0.0,0.0,1.1873806,2.3253052,1.2190069,0.0,0.0,0.0,1.4155922,0.6265883,0.0,0.0,1.1968195,0.0,0.0,0.0,0.0,1.1920024,0.60943,0.0,1.0211209,0.27136382,0.46680447,0.87489206,0.0,0.72620517,0.0,0.62740874,0.56776977,0.0,0.8544461,2.0044067,0.90706664,0.8996706,0.7911064,0.8585485,0.9426265,0.38056314,0.7819267,0.65064836,0.82026565,0.0,0.0,1.0195775,0.0,0.0,0.5581534,0.0,0.6743779,0.0,0.5805476,0.71098757,0.0,0.54621726,0.0,2.3205135,0.0,0.0,0.0,0.0,0.0,2.8517087,1.9420968,0.0,0.5411473,0.0,1.3405493,0.7388074,0.54930496,0.0,0.0,0.7577105,0.0,0.7951221,0.444178,0.0,0.8509974,1.2372375,0.0,0.92934805,1.0010611,0.0,0.0,0.7180795,0.0,0.0,0.31754014,0.865349,0.0,0.82266307,0.0,0.0,0.6611604,0.0,1.3601258,0.7214682,0.0,0.0,0.0,0.74056566,0.0,0.31512356,0.0,0.0,1.8061681,1.0210273,1.8367312,0.98816186,1.1064132,1.4534649,1.0566647,0.0,0.89408857,0.0,2.1432872,1.7245386,0.8310287,0.0,0.0,0.62354374,0.0,0.0,0.0,0.48481914,0.0,0.48929724,0.7982383,0.0,0.0,0.4636343,1.0992035,0.5024013,2.395706,0.0,0.0,1.0999882,1.2844318,2.054368,0.0,1.0253563,1.207212,0.0,0.0,1.0097585,0.0,1.6330324,1.0377121,1.3209906,0.0,0.0,0.7739268,0.0,0.9221051,0.6378459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70372087,0.0,0.0,0.76892704,1.7119889,0.0
SAFB,1.4537289,1.215247,0.5318396,0.0,1.3302201,1.1488111,1.4309839,0.99652845,1.8201627,0.0,0.46709734,0.0,1.5079203,0.0,1.1094182,0.0,0.0,0.0,2.2796524,0.0,0.0,0.0,1.1634513,0.0,0.53404534,0.7472771,1.4986045,0.0,0.0,0.0,1.9077859,2.1713958,0.0,0.7467109,0.0,0.8948992,1.6353592,1.4261584,1.51258,1.3130068,1.2806541,1.00953,0.0,1.1792511,1.3275167,0.6709887,1.8298424,0.0,0.6024398,0.93934053,0.0,0.0,1.0149466,0.0,1.6184351,0.0,1.2026087,0.583333,1.3381503,0.0,1.1537477,0.0,0.6260787,0.0,0.0,0.0,0.0,1.4985071,1.324314,0.5882964,0.0,0.0,0.0,0.6025632,0.0,0.0,1.2190069,2.0901797,1.8979146,0.0,0.0,0.6265883,0.0,0.79861224,0.0,0.0,1.8760787,1.2751875,0.68383914,1.7205033,0.60943,0.0,0.63559884,1.2510523,0.0,0.5302212,0.0,0.72620517,0.5271668,0.62740874,1.191794,1.5609658,0.0,0.0,0.90706664,2.4169447,0.7911064,1.4285659,0.9426265,1.8805788,0.0,0.0,0.0,0.0,0.0,1.0195775,0.8577258,1.3459836,1.7019545,0.0,0.0,1.2770141,0.945474,1.1223295,1.4962864,1.5333222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0184884,0.0,0.7149656,0.0,0.0,0.6628842,1.6815258,1.2703701,0.63962036,1.7872736,1.4816407,0.0,0.7951221,1.7972231,0.0,0.0,0.0,1.348096,0.0,0.0,0.0,0.0,1.1317191,1.9766065,1.3821659,1.6314318,1.246027,0.5413577,1.698902,0.0,1.9366747,1.0557318,1.8240222,0.0,0.0,0.0,0.0,0.0,1.1613501,0.6141731,0.74729717,2.1418505,0.0,0.82055897,2.09238,1.1347499,1.2611387,0.0,1.2408158,1.0566647,0.80009806,0.0,0.0,1.0584344,0.0,0.0,0.0,0.977211,1.2799839,1.7781159,0.0,1.4439015,1.7902668,0.88156843,1.0624697,0.7982383,0.0,1.1340618,1.5127175,1.2533964,0.0,0.0,0.0,0.0,1.7934791,0.0,1.4818212,1.3373598,0.0,0.46123844,1.7947248,1.8536247,1.0097585,0.0,0.0,1.3175142,1.6332905,0.9045328,1.2520347,1.9229807,1.8070449,1.7126684,1.8491474,1.7217853,1.493135,1.8144966,1.355976,1.2255883,1.4890124,1.3132524,1.8093207,0.0,0.86919993,0.76892704,0.49990645,0.63848835
PLCD1,0.0,0.0,0.5318396,0.5115246,0.0,1.669381,0.58539665,1.1873806,0.0,2.2404547,0.0,0.9597476,0.0,0.0,0.0,0.0,0.0,0.0,0.62984955,0.88010186,0.0,0.0,0.0,1.6694291,0.0,0.4418753,0.0,0.75850564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1539314,0.0,0.0,0.0,1.1111996,0.0,0.62709033,0.0,1.4765707,0.0,1.5737448,0.55821925,0.0,0.34591672,0.0,0.78756356,0.9867242,0.46147063,0.0,0.0,2.5832167,0.0,0.0,0.0,0.0,0.0,0.0,0.6260787,2.0356126,0.0,0.0,1.5496655,0.7693369,0.5246701,0.0,1.2078049,0.0,0.0,1.6358805,0.0,0.0,0.7847746,0.0,1.5647148,0.9752557,0.0,0.0,1.0712401,0.47699618,0.0,0.73918426,0.0,0.0,1.5945032,1.1920024,0.0,1.3029824,0.0,1.2510523,0.0,0.0,0.0,0.0,0.0,1.5020767,0.0,0.0,1.1786921,0.0,0.0,0.8996706,1.7618744,1.3135802,0.0,0.0,0.0,0.65064836,1.8057301,0.0,0.0,0.0,0.0,1.3459836,0.0,0.0,0.0,0.4168555,0.0,0.0,0.0,1.1569211,2.9881668,0.9282786,0.0,1.2054031,0.0,0.0,0.0,1.7741392,1.0267608,0.0,0.0,0.0,0.0,0.0,0.54930496,0.63962036,1.7872736,0.0,0.0,0.0,0.0,0.0,0.0,0.47717786,0.0,0.0,1.0010611,0.0,0.0,1.4234636,0.635685,0.0,0.31754014,1.0736941,1.3541205,0.82266307,0.0,0.0,0.0,0.0,0.0,0.7214682,0.0,0.0,0.0,1.5768993,0.0,0.74729717,0.0,0.0,0.0,0.0,1.652649,0.6114739,0.5155135,0.0,0.0,1.2388142,0.0,1.3471112,1.5610269,0.0,0.8310287,0.0,0.0,0.0,0.0,0.0,0.4314788,0.80993533,0.0,0.0,0.0,0.0,0.87775946,0.0,0.0,0.5024013,0.0,0.0,0.8048582,0.0,1.9595455,1.7110201,0.0,0.0,1.207212,0.0,0.0,0.6272579,1.5969043,0.0,0.6478233,0.0,0.0,0.48511574,0.0,1.5726312,0.0,0.0,1.7217853,0.0,0.8261456,0.6730374,0.0,0.0,0.0,0.70372087,0.0,0.52620727,0.0,0.0,0.0
FUOM,0.83794695,1.215247,0.0,0.0,0.52795935,0.0,0.7855234,1.1873806,0.62172836,0.98563796,0.0,0.5908479,0.0,1.5139319,0.0,0.44641328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905128,0.53404534,0.4418753,1.0071254,0.0,0.0,0.0,1.0690866,0.44149932,0.0,0.0,0.0,0.0,0.5238703,0.4901343,0.84454095,0.518397,0.0,0.62709033,0.0,0.0,0.0,1.754551,1.1763982,1.0683106,0.806411,0.7123921,0.78756356,0.0,1.2076523,0.0,0.0,3.2378669,0.5745118,0.583333,0.0,0.0,0.0,0.0,0.0,0.44131157,1.1657019,0.0,0.0,0.0,0.0,0.0,1.2078049,0.0,0.0,0.0,1.1873806,0.9314948,0.46747318,0.0,1.0614833,0.0,0.0,0.6265883,0.0,0.47699618,0.0,0.73918426,0.0,0.0,1.0861822,1.1920024,0.0,0.0,0.0,0.0,1.5193682,0.0,0.0,0.0,0.0,1.2859917,0.0,0.6631285,0.0,0.0,0.0,0.5477725,0.7911064,0.37379858,1.740491,1.0481724,0.4655184,0.0,1.2647498,1.0620444,0.0,0.6344644,0.8577258,0.0,0.0,0.0,0.6743779,0.4168555,0.5805476,1.6378317,0.0,0.89748216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676432,0.7860324,0.4200635,0.5411473,0.8168495,0.0,0.0,0.31190464,0.0,0.0,0.7577105,0.0,0.0,0.75066864,1.3884624,1.6146134,1.0418868,1.348096,0.0,0.6208904,0.0,0.0,0.0,0.635685,0.0,0.9142797,0.0,0.5413577,0.4936452,0.0,0.0,0.6611604,0.0,0.0,0.7214682,0.0,0.0,0.0,1.5768993,1.4799011,0.31512356,0.0,0.0,0.0,1.0210273,1.1347499,0.0,0.5155135,0.59854954,0.3187097,0.80009806,1.3584638,0.0,0.0,0.0,0.0,0.84487903,0.0,0.0,0.0,0.0,0.4314788,1.0548847,0.0,0.48929724,0.0,0.0,1.1340618,0.77917945,0.0,0.5024013,0.0,0.0,0.8048582,1.0999882,1.0085939,0.0,0.5319471,1.0253563,1.014546,0.54048026,0.0,0.6272579,0.8383614,2.4246645,0.0,0.0,0.0,0.8103638,0.7739268,0.0,0.0,0.0,0.0,1.0026569,1.2722834,0.6730374,0.0,0.7627845,0.0,0.0,0.0,0.52620727,1.0065612,0.0,0.0
HAGHL,0.0,1.7478517,0.8771844,0.5115246,1.3302201,0.7310306,0.58539665,1.1873806,0.0,1.4722522,0.46709734,0.0,0.0,1.5139319,0.0,1.7050349,1.0921956,0.0,1.2897792,0.0,0.0,2.4904797,0.0,1.6694291,0.53404534,0.4418753,0.0,1.1848409,1.730918,0.0,1.9077859,0.44149932,0.0,1.1694114,0.8119392,1.675463,1.8730938,1.063885,0.36624122,1.1111996,0.8326902,1.00953,0.7334569,0.75422764,1.6404516,0.0,1.7020804,1.5729642,0.6024398,1.4150245,0.0,1.4735874,1.2076523,0.6085629,0.0,2.5832167,1.4122186,0.583333,1.3381503,0.0,0.734781,0.0,1.2839258,1.3280625,0.0,0.0,2.4956555,1.9156972,1.324314,1.4359583,2.0842295,0.0,0.9241406,0.0,0.0,1.4052635,1.6432004,1.9322902,1.0614833,0.0,0.0,0.6265883,0.67268854,1.0415769,0.0,0.73918426,0.0,0.0,0.68383914,1.7205033,0.60943,1.850109,1.6939193,0.27136382,1.8490855,1.1307324,0.7644242,1.4354804,1.6418575,1.5020767,2.3920841,1.0583837,0.8544461,0.0,0.0,1.6820151,0.7911064,1.3135802,0.9426265,1.3293667,1.3773036,1.5405449,0.0,1.8986439,0.0,0.6344644,0.0,3.0394497,1.8297132,1.0706943,0.0,0.936701,1.2122535,0.0,1.0052309,1.6790115,0.0,2.1576462,1.4362452,1.2054031,2.2193284,1.0585357,0.0,0.9676432,1.0267608,1.2837883,1.3537471,0.0,1.8934559,0.0,1.36818,0.63962036,1.2489191,0.0,0.0,0.7951221,0.9849298,1.3884624,0.8509974,0.47717786,0.0,0.0,1.0010611,1.2854713,0.0,0.0,2.1966507,0.0,0.55817974,1.5210812,1.1489931,0.82266307,1.9713333,0.90983486,1.0557318,1.28048,1.154524,1.8385252,1.0074096,0.0,0.0,0.74056566,0.6141731,0.9089497,2.1418505,0.0,0.0,0.0,1.4268588,0.0,0.8539881,0.59854954,1.4766303,1.7754669,0.0,0.0,1.0584344,0.9308419,0.0,1.2962035,0.0,0.62354374,1.2410798,1.583577,0.0,1.6803006,0.0,0.8163992,0.7982383,1.8002486,0.53224576,2.013336,0.6935906,1.0845321,0.0,2.4456656,0.0,0.0,1.500401,1.1839646,0.5319471,1.520864,0.46123844,0.0,0.0,0.6272579,0.0,1.1183128,1.0377121,0.0,0.0,0.8103638,1.5051416,0.0,1.3935571,0.0,2.2547235,1.0026569,0.0,1.355976,2.3631794,0.0,0.8582903,0.0,2.52202,0.0,1.1984276,0.49990645,1.0250492
NCOA1,0.5042892,1.215247,0.0,1.7360396,0.0,0.0,0.33493647,0.0,0.0,0.0,0.46709734,0.0,1.207432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1694273,0.0,0.0,0.8119392,0.0,0.0,0.0,0.0,0.0,0.0,1.2854973,0.7334569,0.0,1.8784463,0.0,0.0,1.0683106,0.34591672,0.93934053,0.0,0.9867242,0.77602154,0.98416495,0.0,0.0,0.5745118,0.583333,2.7120373,0.67605656,0.0,0.0,0.6260787,0.44131157,0.0,0.0,2.1305847,0.7693369,1.7628984,0.0,0.0,1.9463695,0.0,0.0,0.0,0.9314948,0.0,0.0,0.0,0.0,0.0,0.0,0.67268854,0.0,1.1968195,0.73918426,0.86792547,0.0,1.0861822,1.1920024,0.0,1.3029824,0.0,0.80959994,0.46680447,0.0,0.0,0.0,0.0,0.62740874,0.9276878,0.0,1.0296539,1.6641394,0.0,0.0,0.0,0.0,0.0,0.0,1.021918,0.0,0.82026565,0.0,0.0,0.0,0.51813656,0.0,0.0,1.0706943,1.0735074,0.4168555,0.0,0.0,1.0052309,0.54621726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7149656,0.0,0.0,1.0580546,0.7388074,0.31190464,0.0,0.0,0.0,0.0,0.7951221,0.0,0.0,0.8509974,1.0418868,0.0,0.0,0.0,0.0,1.9171442,0.0,0.0,0.0,1.0538666,0.6018545,0.5413577,0.0,0.0,0.0,0.0,0.8325539,0.0,0.0,2.2713513,1.0986123,0.7446467,0.74056566,0.0,0.31512356,0.0,0.9865503,0.82055897,0.0,0.0,0.0,1.4753327,0.0,1.1793046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6729077,0.0,0.0,0.96263885,0.48481914,0.0,0.48929724,0.0,0.0,0.0,0.0,0.91682285,1.0845321,0.0,0.0,0.0,1.3878422,1.6779108,1.1839646,0.0,0.0,1.014546,1.352563,0.0,0.0,1.2878953,1.6330324,1.3175142,0.37696633,0.0,1.0553877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730374,1.7599831,0.0,1.6247938,0.0,0.0,0.86919993,0.0,1.0803468,0.63848835
DDX52,0.0,1.215247,1.3371677,1.3005536,0.7145189,1.4425945,0.7855234,0.99652845,1.0022069,1.4722522,0.46709734,1.4403267,1.5079203,0.0,2.4126017,1.1788976,2.389135,0.9692727,1.5061448,0.0,0.0,1.045391,2.282775,1.9088778,0.53404534,0.4418753,0.8343384,0.0,1.730918,1.1213511,1.5739009,1.5862223,0.0,0.0,0.0,0.8948992,1.6353592,0.0,1.2957729,0.85809666,0.0,1.5015455,1.1520054,1.4765707,1.3275167,1.0689571,1.7020804,0.0,1.3591787,0.7123921,1.5247736,0.9867242,1.2076523,0.98416495,0.0,2.214821,0.9370836,1.2166928,1.3381503,0.67605656,1.1537477,2.32542,1.5925319,1.1690645,1.5819237,0.0,2.1305847,1.4985071,0.8670175,1.2245849,1.2078049,1.3866963,0.9241406,0.6025632,0.0,1.4052635,1.520768,1.5136281,1.8979146,0.9752557,0.0,1.828942,0.0,1.2368975,1.5788324,0.73918426,1.4409206,1.2751875,1.3722996,1.7205033,0.98535603,1.3029824,1.0211209,0.9395233,0.78380066,1.3342726,1.1925623,0.0,1.8799238,0.0,1.4005206,0.6631285,1.1786921,1.1444021,2.2887168,1.5362182,1.5298549,0.6452632,0.0,1.0481724,1.7479324,0.0,1.8057301,0.0,0.52731925,1.0195775,1.1107677,1.3459836,1.8297132,1.0706943,0.0,1.1212648,0.945474,0.0,0.0,1.3627279,1.4210685,0.0,1.270856,0.77429026,0.0,1.5611496,0.9000097,1.4500833,1.5225751,1.127599,1.1486495,1.2603672,1.3405493,0.7388074,1.1619458,1.5223634,0.0,2.0541644,1.0670716,1.232392,0.75066864,1.707113,0.0,1.5409707,1.064731,0.92934805,1.0010611,1.2854713,0.0,0.7180795,1.6940687,0.0,1.0538666,1.7365707,0.5413577,1.2678229,0.0,0.90983486,1.8904327,0.8325539,1.154524,1.1361982,0.0,0.6931472,1.8761752,0.74056566,1.2653642,0.74729717,1.5597413,0.9865503,0.0,1.0210273,0.0,0.98816186,1.3077902,1.6287284,1.2885337,1.5427163,0.89408857,2.5165017,1.89395,0.9308419,0.0,1.4630796,0.977211,1.2799839,0.0,1.818586,1.4439015,1.0548847,0.0,0.8163992,1.5400602,0.0,1.8903998,1.0186757,0.40576074,0.5024013,1.2510432,1.506905,0.0,1.6110888,1.0085939,1.7110201,0.8773365,1.0253563,1.7384107,0.88939726,1.0275834,2.274668,1.8326291,0.0,1.7150366,1.4362711,0.9045328,1.7909098,0.0,0.82114637,1.3935571,1.024176,0.8384228,0.0,0.8261456,0.0,1.2255883,1.4890124,1.6247938,0.70372087,2.0633423,0.52620727,1.0065612,0.49990645,0.63848835
