,9CL_Bc74_Bc01,9CL_Bc74_Bc02,9CL_Bc74_Bc03,9CL_Bc74_Bc04,9CL_Bc74_Bc05,9CL_Bc74_Bc06,9CL_Bc74_Bc07,9CL_Bc74_Bc09,9CL_Bc74_Bc10,9CL_Bc74_Bc11,9CL_Bc74_Bc12,9CL_Bc74_Bc14,9CL_Bc74_Bc16,9CL_Bc74_Bc19,9CL_Bc74_Bc21,9CL_Bc74_Bc22,9CL_Bc74_Bc23,9CL_Bc74_Bc24,9CL_Bc74_Bc25,9CL_Bc74_Bc26,9CL_Bc74_Bc30,9CL_Bc74_Bc32,9CL_Bc75_Bc01,9CL_Bc75_Bc03,9CL_Bc75_Bc04,9CL_Bc75_Bc05,9CL_Bc75_Bc06,9CL_Bc75_Bc07,9CL_Bc75_Bc08,9CL_Bc75_Bc09,9CL_Bc75_Bc11,9CL_Bc75_Bc12,9CL_Bc75_Bc13,9CL_Bc75_Bc14,9CL_Bc75_Bc15,9CL_Bc75_Bc16,9CL_Bc75_Bc17,9CL_Bc75_Bc18,9CL_Bc75_Bc19,9CL_Bc75_Bc20,9CL_Bc75_Bc21,9CL_Bc75_Bc22,9CL_Bc75_Bc24,9CL_Bc75_Bc25,9CL_Bc75_Bc27,9CL_Bc75_Bc28,9CL_Bc75_Bc30,9CL_Bc75_Bc31,9CL_Bc75_Bc32,9CL_Bc76_Bc01,9CL_Bc76_Bc02,9CL_Bc76_Bc03,9CL_Bc76_Bc04,9CL_Bc76_Bc05,9CL_Bc76_Bc06,9CL_Bc76_Bc07,9CL_Bc76_Bc08,9CL_Bc76_Bc09,9CL_Bc76_Bc10,9CL_Bc76_Bc11,9CL_Bc76_Bc12,9CL_Bc76_Bc13,9CL_Bc76_Bc14,9CL_Bc76_Bc16,9CL_Bc76_Bc17,9CL_Bc76_Bc20,9CL_Bc76_Bc21,9CL_Bc76_Bc22,9CL_Bc76_Bc23,9CL_Bc76_Bc24,9CL_Bc76_Bc25,9CL_Bc76_Bc26,9CL_Bc76_Bc27,9CL_Bc76_Bc28,9CL_Bc76_Bc31,9CL_Bc76_Bc32,9CL_Bc77_Bc01,9CL_Bc77_Bc02,9CL_Bc77_Bc03,9CL_Bc77_Bc04,9CL_Bc77_Bc05,9CL_Bc77_Bc09,9CL_Bc77_Bc10,9CL_Bc77_Bc11,9CL_Bc77_Bc12,9CL_Bc77_Bc13,9CL_Bc77_Bc14,9CL_Bc77_Bc15,9CL_Bc77_Bc16,9CL_Bc77_Bc17,9CL_Bc77_Bc20,9CL_Bc77_Bc21,9CL_Bc77_Bc23,9CL_Bc77_Bc24,9CL_Bc77_Bc25,9CL_Bc77_Bc26,9CL_Bc77_Bc28,9CL_Bc77_Bc29,9CL_Bc77_Bc30,9CL_Bc77_Bc31,9CL_Bc77_Bc32,9CL_Bc78_Bc01,9CL_Bc78_Bc02,9CL_Bc78_Bc03,9CL_Bc78_Bc04,9CL_Bc78_Bc05,9CL_Bc78_Bc06,9CL_Bc78_Bc07,9CL_Bc78_Bc09,9CL_Bc78_Bc10,9CL_Bc78_Bc11,9CL_Bc78_Bc12,9CL_Bc78_Bc13,9CL_Bc78_Bc14,9CL_Bc78_Bc15,9CL_Bc78_Bc16,9CL_Bc78_Bc17,9CL_Bc78_Bc18,9CL_Bc78_Bc19,9CL_Bc78_Bc20,9CL_Bc78_Bc21,9CL_Bc78_Bc22,9CL_Bc78_Bc23,9CL_Bc78_Bc24,9CL_Bc78_Bc25,9CL_Bc78_Bc26,9CL_Bc78_Bc27,9CL_Bc78_Bc28,9CL_Bc78_Bc29,9CL_Bc78_Bc30,9CL_Bc78_Bc31,9CL_Bc79_Bc01,9CL_Bc79_Bc02,9CL_Bc79_Bc03,9CL_Bc79_Bc04,9CL_Bc79_Bc05,9CL_Bc79_Bc07,9CL_Bc79_Bc08,9CL_Bc79_Bc09,9CL_Bc79_Bc10,9CL_Bc79_Bc11,9CL_Bc79_Bc12,9CL_Bc79_Bc13,9CL_Bc79_Bc14,9CL_Bc79_Bc15,9CL_Bc79_Bc16,9CL_Bc79_Bc17,9CL_Bc79_Bc18,9CL_Bc79_Bc20,9CL_Bc79_Bc22,9CL_Bc79_Bc23,9CL_Bc79_Bc24,9CL_Bc79_Bc25,9CL_Bc79_Bc26,9CL_Bc79_Bc27,9CL_Bc79_Bc28,9CL_Bc79_Bc30,9CL_Bc79_Bc31,9CL_Bc79_Bc32
CD164,1.0,6.0,8.0,12.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,10.0,2.0,7.0,7.0,1.0,3.0,5.0,10.0,13.0,8.0,1.0,3.0,6.0,2.0,6.0,7.0,8.0,5.0,3.0,3.0,8.0,6.0,18.0,5.0,18.0,1.0,8.0,4.0,4.0,2.0,7.0,5.0,6.0,10.0,3.0,3.0,9.0,4.0,8.0,7.0,3.0,5.0,17.0,16.0,6.0,9.0,6.0,13.0,2.0,4.0,4.0,2.0,8.0,8.729,5.0,6.0,2.0,5.0,6.0,5.0,11.0,7.0,5.0,2.0,4.0,5.0,2.0,4.0,12.0,4.0,3.0,3.0,20.0,25.0,10.0,5.352,14.0,7.0,11.0,4.0,3.0,8.0,9.0,15.0,17.0,15.0,8.0,10.0,23.0,8.0,8.0,1.0,6.0,2.0,3.0,9.0,8.0,5.0,3.0,6.0,30.0,4.0,4.0,4.0,13.0,8.0,2.0,6.0,6.0,10.0,2.0,13.0,4.0,2.0,3.0,0.0,3.0,1.0,5.0,3.0,5.0,5.0,20.0,2.0,2.0,28.0,1.0,13.0,5.0,10.0,8.0,9.0,0.0,7.0,6.0,3.0,2.0,14.0,4.0,3.0,6.0,11.001,8.0,0.0,3.0,9.0,6.0,5.0
TMEM273,1.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,3.0,0.0,5.0,7.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0
KYNU,1.288,1.0,0.0,4.304,0.0,1.0,0.0,0.0,1.05,0.0,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.654,0.0,0.0,0.0,0.0,0.0,3.463,0.0,1.0,0.0,0.0,3.566,1.058,5.467,0.0,1.101,0.0,0.0,20.367,0.0,1.122,0.0,1.0,0.0,3.636,2.019,2.078,0.0,0.0,4.378,0.0,0.0,0.0,2.717,1.145,0.0,1.118,0.0,1.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.437,1.177,1.0,1.339,0.0,0.0,0.0,0.0,0.0,1.0,2.604,4.884,1.016,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833,1.357,0.0,2.13,4.038,1.0,0.0,0.0,0.0,6.36,0.0,1.117,0.0,0.0,0.0,0.0,1.061,1.134,2.725,1.097,4.381,1.146,0.0,0.0,1.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.13,2.205
RHBDD2,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,1.034,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,6.0,0.0,1.0,0.0,4.711,3.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
HMCES,1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,3.0,7.0,3.0,0.0,2.0,4.0,0.0,5.0,1.0,7.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,8.0,5.0,3.0,3.0,4.0,6.0,3.0,1.0,1.0,0.0,2.0,2.0,5.0,4.0,1.0,9.0,1.0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,6.0,2.0,2.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0
PABPN1,5.0,11.0,9.0,23.237,9.0,5.0,6.292,5.0,6.0,4.0,8.0,7.0,13.0,7.0,2.0,5.0,8.0,5.0,4.0,8.0,18.0,2.0,7.0,8.0,12.0,8.007,4.0,2.0,5.75,5.717,6.0,17.191,13.788,14.0,3.0,13.0,5.0,0.0,7.647,3.0,2.0,11.873,15.0,6.857,9.04,8.0,10.0,9.0,6.0,6.0,6.0,6.0,2.121,24.0,11.0,9.0,4.0,6.0,8.855,3.0,5.0,10.58,14.0,13.899,3.447,3.0,9.0,5.0,9.0,11.0,6.0,10.0,3.22,2.0,4.571,5.0,1.0,1.0,3.0,3.0,6.0,6.0,17.0,15.131,8.0,13.0,16.0,23.59,1.0,20.0,11.582,1.0,10.0,3.0,23.0,2.342,21.0,10.465,29.0,6.915,11.0,11.0,6.0,6.0,13.0,19.134,14.0,4.0,12.0,10.0,12.0,9.374,16.0,4.0,4.0,22.397,3.0,4.0,10.236,7.0,14.057,6.0,10.0,20.001,1.0,10.0,5.0,3.0,10.0,16.0,8.0,7.468,3.0,2.0,7.0,11.0,15.587,7.0,8.0,5.431,6.0,2.0,8.0,6.0,4.0,3.0,0.0,0.0,2.0,6.0,8.0,1.0,4.0,3.0,3.0,4.0,13.0,6.0,11.0
AMHR2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0,6.0,0.0,2.0,5.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,8.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ZC3H11A,1.0,1.0,0.0,6.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.001,3.886,0.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.511,0.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.016,1.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,6.0,0.0,2.0,0.0,2.859,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,5.0,3.0,0.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,1.0
AKAP1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KRT18,21.0,20.0,37.0,101.0,48.0,22.942,20.0,13.0,28.0,25.175,13.0,26.0,21.0,24.0,37.0,9.0,42.0,26.0,47.0,41.094,20.0,12.0,24.0,31.0,36.0,21.573,22.0,18.0,45.0,29.0,9.183,33.0,49.0,34.0,10.0,11.0,18.0,17.655,35.0,16.0,60.0,48.0,20.0,39.0,61.722,12.0,25.275,61.0,24.963,16.0,24.0,17.0,17.0,219.65,40.0,45.0,17.0,30.0,33.0,18.0,11.0,36.865,19.0,55.0,44.0,32.0,8.0,40.0,31.725,36.0,26.0,47.0,10.0,164.99,27.0,15.0,8.0,22.0,13.003,29.0,9.0,15.0,46.0,75.0,65.908,45.0,46.547,28.0,43.0,28.0,36.0,10.0,35.0,13.0,89.0,68.972,42.0,28.0,50.0,26.0,23.0,20.0,18.0,27.0,15.0,48.0,43.0,13.0,51.0,20.961,39.016,16.0,19.0,27.0,15.0,46.0,19.0,35.0,26.0,37.0,35.0,11.0,37.0,19.0,6.0,41.105,23.328,24.0,17.0,29.0,10.0,19.0,19.0,35.0,21.0,7.0,37.957,20.0,33.0,55.0,32.981,15.0,28.0,8.0,18.0,19.0,13.0,17.0,10.0,32.0,20.0,23.928,37.0,11.0,19.0,13.0,40.0,31.0,18.0
MYORG,0.0,0.0,1.836,5.042,4.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104,0.0,0.0,0.0,3.811,0.0,0.0,0.0,0.0,0.0,2.239,0.0,0.0,3.81,1.738,0.0,0.0,0.0,2.933,2.33,1.374,1.176,0.0,0.0,4.902,0.0,1.0,0.0,1.47,0.0,2.924,1.505,0.0,0.0,0.0,0.0,0.0,2.176,0.0,1.192,0.0,3.952,0.0,0.0,1.4,1.868,0.0,0.0,0.0,0.0,1.448,0.0,4.882,0.0,0.0,0.0,0.0,0.0,2.704,0.0,0.0,5.481,0.0,0.0,0.0,0.0,2.93,0.0,0.0,1.138,0.0,1.038,0.0,0.0,1.237,0.0,7.519,0.0,0.0,0.0,2.414,0.0,0.0,2.834,4.101,6.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346,0.0,0.0,0.0,9.898,0.0,0.0,1.392,3.179,0.0,2.885,0.0,3.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,0.0,0.0,1.362,0.0,1.089,0.0,0.0,1.518,3.038,0.0,1.203,0.0,0.0,0.0,0.0,1.254,0.0,0.0,2.692,0.0,1.06,0.0,0.0,0.0,0.0,1.368,0.0,0.0,0.0,1.607
PKM,3.0,11.0,10.0,32.0,11.0,2.0,7.0,1.0,14.0,10.0,12.0,33.0,22.0,14.0,12.362,11.0,15.0,19.0,20.0,39.0,5.0,4.0,35.0,12.0,19.0,26.0,16.0,24.0,6.0,29.0,19.0,15.0,35.952,18.0,1.0,32.0,3.0,10.0,8.0,0.0,41.0,36.93,22.0,10.0,30.0,13.552,16.0,34.965,9.0,9.0,17.988,16.0,3.0,193.275,22.0,17.0,33.0,15.0,19.344,18.0,29.0,21.0,26.0,42.0,15.0,15.0,4.0,20.0,12.0,25.0,12.0,48.0,22.0,35.0,10.0,1.0,23.0,7.0,14.0,19.0,8.723,12.699,12.0,22.0,68.0,36.0,17.0,3.0,20.0,15.0,37.0,7.0,31.0,2.0,54.142,43.98,19.0,3.0,29.0,44.0,14.018,36.0,5.013,7.0,3.0,23.0,14.0,1.0,51.0,18.0,17.0,32.0,4.0,20.0,7.0,26.942,5.0,21.0,16.0,19.235,14.0,3.096,23.0,13.0,1.0,19.0,17.0,14.0,32.954,3.0,3.0,20.0,6.113,20.0,7.0,9.0,20.012,25.0,55.0,37.0,19.0,9.0,6.0,9.0,6.0,16.0,5.0,19.0,13.0,27.143,5.0,17.0,18.088,4.0,10.292,7.0,19.0,16.0,20.608
EIF4G3,0.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,0.0,5.0,5.0,1.0,8.0,2.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
IL13RA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMFG,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.985,7.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,7.0,1.0,8.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,23.0,0.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
C19orf81,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
B2M,7.0,32.0,40.0,148.0,74.914,33.0,29.0,15.0,33.0,41.0,29.0,58.0,66.0,42.0,44.0,16.0,30.0,41.0,54.0,80.968,30.764,0.0,44.0,73.0,62.114,46.0,74.0,69.997,81.0,43.0,47.0,77.0,81.0,80.0,4.0,95.0,32.0,36.0,34.0,55.978,60.0,71.0,35.0,71.0,98.0,34.0,64.0,75.0,40.0,44.0,77.472,39.119,27.0,299.356,81.476,71.995,48.0,41.117,72.0,38.0,72.0,49.87,53.0,93.0,58.781,37.0,63.0,58.0,40.0,0.0,63.0,71.961,94.0,77.0,63.927,68.0,14.581,0.0,32.0,74.0,23.0,37.0,2.0,113.0,87.983,56.856,86.0,64.0,45.0,47.061,69.949,30.0,0.0,15.0,80.293,54.639,72.993,0.0,131.0,92.0,0.0,32.0,10.0,60.33,55.0,62.0,79.0,35.27,51.476,24.0,94.0,106.0,0.0,48.0,24.0,75.0,24.0,0.0,38.46,44.0,44.0,39.0,85.0,44.0,21.0,37.0,27.0,48.0,43.0,51.831,48.0,78.784,0.0,74.0,52.0,53.878,74.576,69.0,0.0,0.511,74.0,35.0,34.989,30.0,35.0,41.169,42.0,0.0,55.0,38.0,33.0,35.0,50.0,22.0,43.0,32.041,70.0,42.0,46.0
SPTBN2,0.0,0.0,0.0,1.011,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,4.057,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.014,0.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,1.03,5.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.05,0.0,0.0,0.0,0.0,11.132,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.033,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.024,1.012,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.013,0.0,0.0,0.0,1.0,0.0,1.033,1.0,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
